root_normalized,root_raw,asl_text,asl_preamble,asl_count,asl_status,source,edition,confidence
كهم,كهم,الكاف والهاء والميم أصيل يدل على كلال وبطء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كهن,كهن,الكاف والهاء والنون كلمة واحدة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كو,كو,الكاف والحرف المعتل قريب من الباب قبله، [وليس فيه] إلا قولهم: كواه بالنار يكويه,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كوب,كوب,الكاف والواو والباء كلمة واحدة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كود,كود,الكاف والواو والدال كلمة كأنها تدل على التماس شيء ببعض العناء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كور,كور,الكاف والواو والراء أصل صحيح يدل على دور وتجمع,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كوز,كوز,الكاف والواو والزاء أصل صحيح يدل على تجمع,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كوس,كوس,الكاف والواو والسين أصل صحيح يدل على صرع أو ما يقاربه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كوع,كوع,الكاف والواو والعين كلمة واحدة، وهي الكوع، وهو طرف الزند مما يلي الإبهام,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كوف,كوف,الكاف والواو والفاء أصيل يقولون: إنه يدل على استدارة في شيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كول,كول,الكاف والواو واللام كلمة إن صحت,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كوم,كوم,الكاف والواو والميم أصل صحيح يدل على تجمع في شيء مع ارتفاع فيه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كون,كون,الكاف والواو والنون أصل يدل على الإخبار عن حدوث شيء، إما في زمان ماض أو زمان راهن,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كوى,كوى,الكاف والواو والياء أصل صحيح، وهو كويت بالنار,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كيت,كيت,الكاف والياء والتاء كلمة إن صحت، يقولون: التكييت تيسير الجهاز,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كيح,كيح,الكاف والياء والحاء كلمة واحدة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كيد,كيد,الكاف والياء والدال أصل صحيح يدل على معالجة لشيء بشدة، ثم يتسع الباب، وكله راجع إلى هذا الأصل,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كير,كير,الكاف والياء والراء كلمة، وهي كير الحداد,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كيس,كيس,الكاف والياء والسين أصل يدل على ضم وجمع,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كيص,كيص,الكاف والياء والصاد إن صح فهو يدل على انقباض وضيق,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
كيف,كيف,الكاف والياء والفاء كلمة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كيل,كيل,الكاف والياء واللام ثلاث كلمات لا يشبه بعضها بعضا,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
كين,كين,الكاف والياء والنون شيء يقولون إنه في عضو من أعضاء المرأة يضيق به، والجمع كيون,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لا,لا,وهذه الأدوات لا قياس لها,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لاب,لاب,اللام والألف والباء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لاع,لاع,اللام والألف والعين، اللاع: الرجل الجبان; يقال هاع لاع، وهائع لائع، أي جبان,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لام,لأم,الاتفاق والاجتماع ||| خلق رديء,اللام والألف والميم أصلان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لاه,لاه,اللام والألف والهاء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لاو,لأو,اللام والهمزة والحرف المعتل كلمتان: إحداهما الشدة، والأخرى حيوان,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لب,لب,اللام والباء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لبا,لبأ,اللام والباء والهمزة كلمتان متباينتان جدا,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لبث,لبث,اللام والباء والثاء حرف يدل على تمكث,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لبج,لبج,اللام والباء والجيم كلمتان لا تنقاسان,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لبخ,لبخ,اللام والباء والخاء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لبد,لبد,اللام والباء والدال كلمة صحيحة تدل على تكرس الشيء بعضه فوق بعض,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لبز,لبز,اللام والباء والزاء كلمتان متقاربتا القياس,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لبس,لبس,اللام والباء والسين أصل صحيح واحد، يدل على مخالطة ومداخلة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لبط,لبط,اللام والباء والطاء أصيل صحيح يدل على سقوط وصرع,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لبق,لبق,اللام والباء والقاف أصل صحيح يدل على خلط شيء لتطييبه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لبك,لبك,اللام والباء والكاف أصل صحيح يدل على خلط شيء بشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لبن,لبن,اللام والباء والنون أصل صحيح يتفرع منه كلمات، وهو اللبن المشروب,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لت,لت,اللام والتاء كلمة واحدة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لتا,لتأ,اللام والتاء والهمزة كلمة إن صحت,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لتب,لتب,اللام والتاء والباء كلمة تدل على ملازمة ومخالطة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لتج,لتج,اللام والتاء والجيم كلمة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لتخ,لتخ,اللام والتاء والخاء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لتم,لتم,اللام والتاء والميم كلمة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لث,لث,اللام والثاء أصل صحيح، يدل على إقامة ودوام,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لثغ,لثغ,اللام والثاء والغين,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لثق,لثق,اللام والثاء والقاف، كلمة تدل على ترطيب الماء والمطر الشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لثم,لثم,اللام والثاء والميم أصيل يدل على مصاكة شيء لشيء أو مضامته له,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لثي,لثي,اللام والثاء والحرف المعتل كلمات تدل على تولد شيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لج,لج,اللام والجيم أصل صحيح يدل على تردد الشيء بعضه على بعض، وترديد الشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لجا,لجأ,اللام والجيم والهمزة كلمة واحدة، وهي اللجأ والملجأ: المكان يلتجأ إليه,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لجب,لجب,اللام والجيم والباء كلمتان متباينتان جدا,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لجح,لجح,اللام والجيم والحاء كلمة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لجذ,لجذ,اللام والجيم والذال,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لجف,لجف,اللام والجيم والفاء كلمة تدل على هزم في الشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لجم,لجم,اللام والجيم والميم كلمة، وهي اللجام,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لجن,لجن,اللام والجيم والنون كلمتان: اللجين: الفضة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لح,لح,اللام والحاء أصل صحيح يدل على ملازمة وملازة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحج,لحج,اللام والحاء والجيم أصل صحيح يدل على تضايق ونشوب,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحد,لحد,اللام والحاء والدال أصل يدل على ميل عن استقامة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحز,لحز,اللام والحاء والزاء كلمة تدل على ضيق في الشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحس,لحس,اللام والحاء والسين كلمة تدل على أخذ شيء باللسان,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحص,لحص,اللام والحاء والصاد كلمة تدل على ضيق في شيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحظ,لحظ,اللام والحاء والظاء كلمتان متباينتان,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لحف,لحف,اللام والحاء والفاء أصل يدل على اشتمال وملازمة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحق,لحق,اللام والحاء والقاف أصل يدل على إدراك شيء وبلوغه إلى غيره,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحك,لحك,اللام والحاء والكاف أصل يدل على ملاءمة ومداخلة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحم,لحم,اللام والحاء والميم أصل صحيح يدل على تداخل، كاللحم الذي هو متداخل بعضه في بعض,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحن,لحن,اللام والحاء والنون له بناءان يدل أحدهما على إمالة شيء من جهته، ويدل الآخر على الفطنة والذكاء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لحي,لحي,عضو من الأعضاء ||| قشر شيء,اللام والحاء والحرف المعتل أصلان صحيحان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لخ,لخ,اللام والخاء أصل صحيح يدل على اختلاط,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لخج,لخج,اللام والخاء والجيم,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لخص,لخص,اللام والخاء والصاد كلمة واحدة، وهي اللخص، وهو لحم الجفن,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لخع,لخع,اللام والخاء والعين كلمة واحدة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لخف,لخف,اللام والخاء والفاء كلمتان، إحداهما اللخاف، وهي حجارة بيض رقاق، واحدتها لخفة، والأخرى قولهم: لخفه بالسيف: ضربه,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لخم,لخم,اللام والخاء والميم كلمة واحدة، وهي لخم: قبيلة من اليمن,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لخن,لخن,اللام والخاء والنون كلمة واحدة، وهي اللخن، وهو النتن، يقال: لخن السقاء، إذا أنتن,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لخي,لخي,اللام والخاء والحرف المعتل أصل صحيح يدل على اعوجاج في شيء وميل,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لد,لد,يدل على خصام ||| يدل على ناحية وجانب,اللام والدال أصلان صحيحان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لدس,لدس,اللام والدال والسين كلمات تدل على لصوق شيء بشيء حتى يأخذ منه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لدغ,لدغ,اللام والدال والغين كلمة واحدة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لدم,لدم,اللام والدال والميم أصل يدل على إلصاق شيء بشيء، ضربا أو غيره، فاللدم: ضرب الحجر بالحجر,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لدن,لدن,اللام والدال والنون كلمة واحدة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لذ,لذ,اللام والذال أصل صحيح واحد يدل على طيب طعم في الشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لذع,لذع,اللام والذال والعين يدل على أصل واحد، وهو الإحراق والحرارة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لذم,لذم,اللام والذال والميم كلمة تدل على ملازمة شيء لشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لز,لز,اللام والزاء أصل صحيح يدل على ملازمة وملاصقة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لزا,لزأ,اللام والزاء والهمزة كلمتان لعلهما أن يكونا صحيحتين,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
لزب,لزب,اللام والزاء والباء يدل على ثبوت شيء ولزومه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
لزج,لزج,اللام والزاء والجيم قريب من الباب الذي قبله,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
